SiteID,BRLat,BRLong,StreamName,Program
BLMMaster-10536,42.032243,-114.893424,Unamed,BLM
BLMMaster-10442,44.79811,-113.59998,Zeph Creek,BLM
AK_AN_BSWI-1021,63.258849,-160.572272,NA,BLM
RA-TR-002,41.39366,-107.418645,Canary Grove,BLM
BLMMaster-10684,39.083386,-110.689671,San Rafael River,BLM
BLM13-6133,41.309007,-118.426589,Jackson Creek,BLM
BLM14-9132,39.065558,-116.191184,Willow Creek,BLM
BLM13-1002,44.1106,-117.8426,CLOVER CREEK,BLM
BLMMaster-23522,35.997988,-105.889995,"Quemado, Rio",BLM
BLMMaster-11906,37.8812,-107.493191,SNARE CREEK,BLM
GL-TR-002,63.195388,-147.325136,White Creek 2,BLM
BS-TR-1258,61.740266,-157.352928,MCCATTY CREEK,BLM
BLMMaster-11809,42.421577,-110.924066,NA,BLM
BLMMaster-11442,37.469877,-108.726975,Unamed,BLM
CY-TR-1012,38.670876,-109.449933,CASTLE CREEK,BLM
GAFO-1028,63.084924,-149.154711,Unamed,BLM
FMD-TR-013,36.276273,-105.771052,Cieneguilla,BLM
BLMMaster-14847,45.224907,-120.545006,JOHN DAY ,BLM
BLMMaster-14091,43.975902,-120.689318,BEAR CREEK,BLM
AK_AN_BSWI-1023,62.380719,-156.803782,Little East Fork,BLM
BLMMaster-14194,37.864519,-109.332675,MONTEZUMA CREEK,BLM
BLMMaster-15938,38.188511,-106.281769,FORD CREEK,BLM
BLMMaster-15673,40.942874,-109.233987,Red Creek,BLM
AK_AN_BSWI-1024,63.760542,-160.28687,NA,BLM
BLMMaster-11453,38.588425,-108.281992,COTTONWOOD CREEK,BLM
GL-TR-005,63.193389,-147.314565,Upper White Creek,BLM
BLMMaster-10201,42.382024,-110.378074,BLACK CANYON CREEK,BLM
BLMMaster-27382,47.496879,-119.945166,DUFFY CREEK,BLM
BLMMaster-11186,38.16618,-108.416385,NATURITA CREEK,BLM
BLM13-2011,42.101,-122.4033,KEENE CREEK,BLM
BLMMaster-12845,40.874979,-109.278869,Jackson Creek,BLM
BLMMaster-14794,44.963978,-113.462656,COPPER QUEEN CREEK,BLM
BLM14-9211,41.674805,-114.076576,NA,BLM
BLM13-2074,43.97517,-123.44259,Eames Creek,BLM
BLMMaster-16274,42.068809,-106.082805,LITTLE MEDICINE BOW RIVER,BLM
BLM13-5074,40.499277,-108.31948,YAMPA RIVER,BLM
BLMMaster-11801,42.350747,-107.255191,Pete Creek,BLM
BLM13-6024,38.92583,-114.06459,Snake Creek,BLM
AA-STR-0008,64.107811,-141.565541,Jake Wade Creek,BLM
CYFO-1058,67.878199,-149.653008,NA,BLM
FR-TR-1445,38.155489,-107.126931,MF POWDERHORN CREEK,BLM
BLM13-2103,43.451061,-123.660262,Miner Creek,BLM
BLM13-4013,41.228,-119.8448,MOUNTAIN VIEW,BLM
BLMMaster-11132,39.506618,-110.681386,Price River,BLM
BLMMaster-10717,39.737198,-108.795353,West Douglas Creek,BLM
FR-TR-1298,39.129155,-106.325842,BOX CREEK,BLM
WD-TR-1214,41.714857,-111.263541,MIDDLE OTTER,BLM
BLM13-8313,41.8304,-120.0386,POISON CANYON SPRING,BLM
BLM13-8127,40.8128,-120.6014,BAILEY CREEK,BLM
BLMMaster-19734,35.749041,-104.395358,MORA RIVER,BLM
BLM13-1021,44.4413,-117.4174,DIXIE CREEK,BLM
BLMMaster-11337,40.237087,-106.31319,TROUBLESOME CREEK,BLM
BLM13-2006,42.3598,-122.4863,SOUTH FORK LITTLE BUTTE CREEK,BLM
BLMMaster-10397,39.813243,-109.913955,Nine Mile Creek,BLM
GAFO-1026,63.407299,-146.959854,Unamed,BLM
WD-TR-001,39.917058,-113.985723,Fifteenmile Creek,BLM
CY-TR-1221,37.49716,-109.662314,MULE CANYON,BLM
BLMMaster-11437,38.879139,-107.703853,JAY CREEK,BLM
AK14-9018,65.570599,-145.584358,NA,BLM
BLM13-2007,43.45543,-122.88567,NORTHEAST FORK ROCK CREEK,BLM
BLMMaster-12065,41.971921,-113.972128,Pole Creek,BLM
BLMMaster-12493,39.211753,-109.44637,DIAMOND CREEK,BLM
BLMMaster-14602,44.79298,-113.69993,HAYDEN CREEK,BLM
BLMMaster-17218,36.473066,-106.661766,"CEBOLLA, RIO",BLM
BLMMaster-18586,44.188,-114.078521,HORSE BASIN CREEK,BLM
BLMMaster-22225,41.952449,-113.67273,RAFT RIVER,BLM
BLM13-5104,41.213678,-109.344693,KRAUSE MARSH CREEK,BLM
BLMMaster-10082,38.391319,-105.649049,ARKANSAS RIVER,BLM
BLMMaster-11087,45.485137,-120.455174,John Day River,BLM
BLMMaster-14749,40.136836,-108.387681,YELLOW CREEK,BLM
BLMMaster-10445,39.625502,-108.309908,POTTS CREEK,BLM
AK14-9131,63.779279,-143.192927,NA,BLM
GAFO-1057,63.209305,-147.267568,Valdez Creek,BLM
BLM13-6112,40.25342,-115.03215,Unnamed,BLM
BLMMaster-10287,44.629244,-119.763797,Unamed,BLM
BLM13-1142,45.372422,-115.879925,Lake Creek,BLM
AK_AN_BSWI-1001,63.669094,-160.751738,Cascade Creek,BLM
UNEQUAL-076,40.895174,-109.328499,Gorge Creek,BLM
BLMMaster-14274,37.795441,-107.578713,CUNNINGHAM CREEK,BLM
BLMMaster-10317,38.369357,-108.806248,Dolores River,BLM
AA-STR-0008,64.108225,-141.564882,Jack Wade Creek,BLM
AA-STR-0002,65.468142,-144.751148,Ketchum Creek,BLM
BLMMaster-12319,43.523049,-121.654351,Cresent Creek,BLM
BLM13-2111,42.58887,-122.45103,North Fork Big Butte Creek,BLM
AK14-9146,65.161805,-142.194338,Surprise Creek,BLM
BLM13-2057,44.775912,-122.821198,North Santiam River,BLM
BLMMaster-16633,41.112446,-106.50782,BIG CREEK,BLM
BLMMaster-17489,41.714623,-111.274201,MIDDLE OTTER CREEK,BLM
NPRA15-TR-009,70.106781,-152.71647,South Fork Fish Creek,BLM
AA-STR-0012,65.472771,-144.747474,NA,BLM
RA-TR-1397,42.300188,-107.302261,CHERRY CREEK,BLM
BLMMaster-11039,44.113037,-120.795696,Crooked River,BLM
BLMMaster-11596,39.099607,-111.030865,Ferron Creek,BLM
BLMMaster-13005,39.516206,-109.060188,Unamed,BLM
GAFO-1007,62.692086,-143.506157,Unamed,BLM
CY-TR-1488,65.974689,-149.999982,NA,BLM
BLMMaster-13209,41.575593,-107.286481,NO NAME STREAM,BLM
BLM13-2102,44.831074,-122.656457,North Fork Mill Creek,BLM
UNEQUAL-179,41.787795,-111.311592,Laketown Canyon,BLM
BLMMaster-10297,41.090933,-108.834331,COYOTE CREEK,BLM
BLMMaster-10386,41.256719,-106.549326,South Fork Corral Creek,BLM
BLMMaster-11602,42.117773,-106.617684,Unamed,BLM
CY-TR-1477,37.547849,-109.677589,ARCH CANYON,BLM
BLM13-1005,44.483,-116.9348,MANN CREEK,BLM
BLMMaster-11634,38.140228,-108.231676,SAN MIGUEL RIVER,BLM
BLMMaster-20450,36.857661,-105.704489,"GRANDE, RIO",BLM
BLM13-8348,41.212236,-119.788262,Wall Creek,BLM
AK14-9138,64.125772,-143.871902,NA,BLM
BLMMaster-10658,38.565044,-105.398546,Currant Creek,BLM
BLMMaster-24847,45.713172,-122.225155,WEST FORK WASHOUGAL RIVER,BLM
BLM13-1085,43.731627,-119.188502,Silvies River,BLM
GR-TR-1421,39.61917,-110.958291,GORDON CREEK SOUTH FORK,BLM
CYFO-1046,68.111078,-149.235204,NA,BLM
CYFO-1023,65.881036,-152.289902,Unamed,BLM
BLMMaster-10238,43.158342,-115.377281,West Fork Cold Springs Creek,BLM
BLM13-8240,40.7699,-119.8964,W.F. BUFFALO,BLM
BLM13-2106,45.294492,-123.536538,NA,BLM
NPRA15-9228,69.768202,-159.755669,NA,BLM
BLMMaster-10239,44.81723,-120.380116,John Day River,BLM
BLMMaster-10057,40.061192,-106.131951,COLORADO RIVER,BLM
SA-TR-1226,44.870806,-113.779847,GROUSE CREEK - TARGET,BLM
BLMMaster-23823,47.478339,-119.888768,DOUGLAS CREEK,BLM
BLMMaster-21007,47.711501,-118.83116,WILSON CREEK,BLM
BLM13-8013,41.3763,-120.4278,FITZHUGH CREEK,BLM
BLMMaster-11763,47.347064,-118.767964,Crab Creek,BLM
FMD-TR-006,36.407038,-106.488141,Rio San Antonio,BLM
BLMMaster-11729,41.696017,-113.78198,North Fork Red Butte Creek,BLM
BLMMaster-10554,45.237978,-113.679614,Geertson Creek,BLM
BLMMaster-10105,41.019185,-108.906739,CANYON CREEK,BLM
GL-TR-1446,62.623093,-146.152764,MINNESOTA LAKE TRIB,BLM
BLM13-4004,41.4951,-116.3819,SOUTH FORK OWHYEE RIVER,BLM
UNEQUAL-191,41.766718,-111.184552,Sage Creek,BLM
GAFO-1060,63.0541,-148.635305,Unamed,BLM
BLMMaster-11025,42.037327,-110.893009,LOST CREEK,BLM
BLMMaster-14257,38.896751,-114.016414,LAKE CREEK,BLM
BLMMaster-60250,43.997315,-114.022197,BIG LOST RIVER,BLM
BLMMaster-11577,40.954044,-109.244863,Red Creek,BLM
BLMMaster-12877,39.523833,-109.042017,NA,BLM
BLMMaster-10546,38.16289,-108.87875,Dolores River,BLM
WD-TR-1027,41.715676,-111.264425,MIDDLE FORK OTTER ,BLM
BLMMaster-13055,45.647899,-120.491824,JOHN DAY RIVER,BLM
BLMMaster-10217,41.527309,-110.168843,BLACKS FORK,BLM
GAFO-1109,63.319299,-148.197982,Unamed,BLM
BLMMaster-14538,44.747032,-113.538289,FERRY CREEK,BLM
BLMMaster-10607,43.946468,-120.050592,South Fork Crooked River,BLM
BLMMaster-13257,40.646126,-108.295254,LITTLE SNAKE RIVER,BLM
BLMMaster-10337,42.151753,-110.72207,NA,BLM
AK14-9059,65.375242,-147.170895,Unamed,BLM
AK_GL_Supp2017-1145,62.725568,-144.692774,NA,BLM
BLM13-6039,38.939589,-117.412102,Stewart Creek,BLM
BLMMaster-14033,41.952012,-113.681527,Raft River,BLM
BLMMaster-17167,48.932373,-118.557956,KETTLE RIVER,BLM
BLMMaster-30074,44.768663,-113.966155,ALLISON CREEK,BLM
FMD-TR-003,36.262759,-105.766444,Canon Largo,BLM
BLMMaster-10413,38.761699,-107.654758,Cottonwood Creek,BLM
BLMMaster-10321,42.076354,-110.519081,RONEY CREEK,BLM
BLM13-1004,44.074545,-113.199655,BADGER CREEK,BLM
AA-STR-0003,65.45436,-144.76085,Mary Louis,BLM
BLMMaster-10172,39.050799,-110.619009,San Rafael River,BLM
NPRA15-TR-006,70.235607,-151.274292,Bills Creek,BLM
BLMMaster-10866,38.07499,-108.215614,BEAVER CREEK,BLM
BLMMaster-10428,39.015836,-110.478539,San Rafael River,BLM
CYFO-1020,66.794582,-149.8069,NA,BLM
BLMMaster-15586,36.662243,-105.690243,"GRANDE, RIO",BLM
BLMMaster-15005,40.071989,-108.770597,DOUGLAS CREEK,BLM
BLM13-2110,43.848173,-123.611112,NA,BLM
BLMMaster-10785,42.416193,-110.870745,DRY FORK SMITHS FORK,BLM
BLM13-1146,44.173753,-119.473082,Dugout Creek,BLM
BLMMaster-10250,44.93319,-113.77116,McDevitt Creek,BLM
BLMMaster-10266,43.972734,-114.066816,Big Lost River,BLM
BLMMaster-12873,39.275003,-106.341196,TENNESSEE CREEK,BLM
SA-TR-001,44.668589,-113.270793,Hawley Creek,BLM
BLMMaster-10845,40.071597,-109.857378,Pariette Draw,BLM
BLM13-1138,44.530078,-117.30661,Hogback Creek,BLM
AK14-9005,65.207694,-145.175254,Dexter Creek,BLM
BLMMaster-11357,39.968909,-109.161024,12345 FID00204653 White River,BLM
AA-STR-0009,65.127708,-147.117317,Kokomo Creek,BLM
BLM13-1082,44.205898,-120.878034,CROOKED RIVER (STEARNS DAM),BLM
CYFO-1022,66.949291,-149.280527,NA,BLM
BLMMaster-13882,45.286432,-113.909501,DIAMOND CREEK,BLM
GL-TR-1095,62.908538,-145.947181,MF GULKANA TRAIL CROSSING,BLM
BLMMaster-10242,38.00762,-107.45322,Henson Creek,BLM
BLMMaster-10495,44.695752,-120.285514,Bridge Creek,BLM
AK14-9174,63.467603,-142.334825,NA,BLM
BLMMaster-14658,38.082799,-106.541489,FOURMILE CREEK,BLM
BLMMaster-13679,44.137065,-119.494618,SOUTH FORK JOHN DAY RIVER,BLM
FR-TR-1408,38.128642,-107.266614,DEVILS CREEK,BLM
BLMMaster-13690,44.823111,-113.997807,EZRA CREEK,BLM
BLMMaster-11023,48.95043,-119.46739,SIMILKAMEEN RIVER,BLM
BLMMaster-13626,45.110385,-113.643008,PRATT CREEK,BLM
FR-TR-1344,38.296063,-107.488958,VAN BOXEL CREEK,BLM
NPRA15-9217,69.790822,-159.432305,NA,BLM
BLMMaster-10461,39.882238,-108.731569,Douglas Creek,BLM
BLMMaster-13049,40.090947,-106.268717,SULFER GULCH,BLM
BLMMaster-16946,37.721767,-109.262639,MONTEZUMA CREEK,BLM
BLMMaster-11614,44.34951,-112.209292,DRY CREEK,BLM
AK_AN_BSWI-1050,62.672417,-159.25076,NA,BLM
BLMMaster-10313,40.323743,-106.445492,Unamed,BLM
BLMMaster-10572,39.089636,-110.722301,San Rafael River,BLM
RA-TR-006,41.424794,-107.372824,Littlefield Creek,BLM
BLMMaster-11938,36.511616,-105.720802,"GRANDE, RIO",BLM
UT_WD_SHEEPROCK-1014,39.876021,-112.235457,DEVIL CREEK,BLM
BLM13-8225,40.8489,-119.83,UNNAMED,BLM
BLMMaster-11789,38.564641,-109.508256,MILL CREEK,BLM
BLMMaster-16025,42.586314,-109.916505,NEW FORK RIVER,BLM
GAFO-1063,62.070635,-145.786076,Nickel Creek,BLM
FR-TR-001,38.690411,-105.506397,Currant Creek,BLM
NPRA15-9151,70.150696,-155.778491,Unamed,BLM
BS-TR-1494,64.963051,-163.742789,SWEETCAKE CREEK - UPSTREAM,BLM
AA-008-2016,67.215478,-149.961654,King Pup,BLM
AA-STR-0011,65.409576,-145.127778,North Fork Harrison Creek,BLM
BLMMaster-15697,41.06176,-111.56676,Weber River,BLM
BLMMaster-19433,40.901818,-109.323262,GORGE CREEK,BLM
AK14-9172,64.480329,-142.493595,NA,BLM
AK14-9149,64.821984,-141.975034,NA,BLM
NPRA15-9235,69.784594,-160.516212,NA,BLM
{37ABB10E-C776-46D5-87D3-72F94060FD33},41.39426686,-122.093867,NA,AREMP
{BED7976A-E832-4275-A1E5-A8DF2C132828},41.40038782,-122.096652,NA,AREMP
{9F2C0454-A707-4EF0-97B0-9438CA735143},41.42089683,-122.072387,NA,AREMP
{DA6BBC90-DDFC-42B7-A8D8-6AA053A4936B},41.40037529,-122.0532298,NA,AREMP
{2E06760C-3AA6-4BC2-B289-2D907C798CC8},41.39090387,-122.070831,NA,AREMP
{E6B87F87-9BFE-4A30-8C31-009860479727},41.4285428,-122.091324,NA,AREMP
{8B447FC7-F86D-40B6-8EAF-CDEB93956472},41.3910938,-122.075494,NA,AREMP
{057343A8-39F7-4454-89BE-70BEB34F8ED5},41.40195088,-122.088052,NA,AREMP
{3B90D9CA-0C79-47C9-892F-5020B12AE24C},41.42906382,-122.081624,NA,AREMP
{2EFDD414-6622-4E22-B302-B5A55E178FB0},41.96951891,-122.9248399,NA,AREMP
{3699C74D-04FB-4CA4-AEAD-CB53CDF95B9C},41.94453755,-122.8338002,NA,AREMP
{B06008F3-8CF7-429F-9358-4B82683A5760},41.95092767,-122.8570764,NA,AREMP
{A89EDDA9-B665-4252-B4B6-2E49C843C6FE},41.95003334,-122.9412068,NA,AREMP
{1BEBA496-8841-4A60-939D-AB6B7A6A2268},41.95243976,-122.9036129,NA,AREMP
{C29E46C9-3581-4130-9629-E6D25D118786},41.92925987,-122.9523914,NA,AREMP
{D36C1186-9EE1-41FC-9B8F-F4E75A6107CC},40.84264219,-123.2889002,NA,AREMP
{412D46D8-8965-41DB-92DD-8E146513F0FD},40.82387294,-123.2982357,NA,AREMP
{C05DD6F7-BAD5-4363-BC29-47C702D72996},40.84489986,-123.283521,NA,AREMP
{C9AF32B3-1036-4C49-97C6-6A50FAB218C5},40.83220762,-123.2868682,NA,AREMP
{CDF39034-635F-46B7-A979-56C68E8553A1},40.83831798,-123.2839985,NA,AREMP
{F2E6CE26-0C01-41AD-99DD-2736C7D50F6A},40.84048142,-123.2815898,NA,AREMP
{E9876C26-B696-4C41-950E-59E388F5C198},41.36717261,-123.5478645,NA,AREMP
{2FCBF84E-2122-49B3-8B51-EBA55691E2D4},41.40516752,-123.5794894,NA,AREMP
{8351B294-FA1F-4E81-9FEE-757B9192DF1E},41.31692285,-123.5653095,NA,AREMP
{DEFFEDF1-A2A8-4DC6-ACEF-F5449BD00A2E},41.3986034,-123.5625398,NA,AREMP
{8FA6CE3E-DC61-4478-B1B5-281E1E9D1AC1},41.4000388,-123.5685834,NA,AREMP
{7315C7C2-EB8D-4E98-8338-24B35830FF60},41.36379981,-123.5458528,NA,AREMP
{BB2E9D8C-DF23-D258-A620-6CED533F8DEB},41.19598607,-123.2329615,NA,AREMP
{2F00B04E-5D24-4BBB-89AC-1AF2AE06D8B2},41.20866142,-123.2165407,NA,AREMP
{776EDC32-D146-4A19-A56C-0227459B8A9D},41.1489359,-123.2179529,NA,AREMP
{0E84B9D8-4801-4EDD-BC86-F727A7092E0C},41.19277353,-123.1898116,NA,AREMP
{023A5A3B-701C-457E-A98F-EC777CDE735E},41.185613,-123.1780339,NA,AREMP
{627E0FC0-A996-13BB-B945-BAF8C754E178},41.2267496,-123.1861182,NA,AREMP
{32990903-0BF1-4074-8992-0B7521819334},41.15074022,-123.2116664,NA,AREMP
{22AB29BB-D98F-D58C-034F-851BD132B4AD},41.23223393,-123.185901,NA,AREMP
{B36131A5-B45D-4024-91B4-04BAB845AFBF},41.98049256,-123.5713942,NA,AREMP
{F5572F53-DFBC-471A-90D9-181740ECD3FE},41.95995932,-123.5633564,NA,AREMP
{44FA1E40-1BDD-4547-8C8A-B7BA888FC332},41.96202219,-123.5610805,NA,AREMP
{F496C83D-C2FF-497F-B8CD-03F3E0116FB7},41.96594088,-123.5739072,NA,AREMP
{5F3A71FF-99A4-45EC-BFD6-D05ADA026F2F},41.98386594,-123.5668739,NA,AREMP
{7F9B2878-984A-441E-A4AF-6F6B6D765286},41.979174,-123.5868717,NA,AREMP
{4A91DD2F-1530-4A67-8FE4-0200611DE53D},40.17882767,-123.3754184,NA,AREMP
{6E3B1F84-E3DA-4E6F-9971-27CF1C07DE82},40.24343611,-123.4437068,NA,AREMP
{1B041917-75B1-092F-DEED-A412A2AD46BD},40.25924577,-123.435327,NA,AREMP
{3996F038-E337-00A8-966A-CFF52E4F0D5F},40.21681232,-123.4274849,NA,AREMP
{AB8644F2-5491-4B62-80F4-1F86CD772563},40.16064407,-123.3870844,NA,AREMP
{9EB15919-4D11-48C2-8238-F111F0706859},40.24332771,-123.4484559,NA,AREMP
{F7A042A4-A38F-4D5D-9AAB-EDC5B1F0F550},40.15883869,-123.396104,NA,AREMP
{5FBF4FBB-DE53-415E-8E4E-E1328CE6DE9D},41.35934062,-122.6473202,NA,AREMP
{38092F6E-74A9-4C44-B793-61FBF0AC31CE},41.39413877,-122.6278137,NA,AREMP
{11A9EB4C-8EBD-4546-8642-EF0621A13024},41.34574737,-122.6909625,NA,AREMP
{E45270DA-AB52-4006-B44E-F65FACA9C692},41.36251499,-122.6397827,NA,AREMP
{38EFB0CD-06BC-4398-8D5B-EDFCE0089BF6},41.35175442,-122.6774378,NA,AREMP
{819F00A9-845A-4F0F-A15A-AE29CDE1A4C1},41.3637432,-122.6466149,NA,AREMP
{E1548FF7-ACCE-467D-96A3-1B35745F6D76},41.40143344,-122.6190987,NA,AREMP
{A13DC1A6-C8EF-4E21-9B9A-6126A44FADF8},41.90410053,-123.3990008,NA,AREMP
{45DEEFAD-A70A-4D1B-BAAF-CAA79C5C0512},41.92909656,-123.4035348,NA,AREMP
{12AA1E6D-FA37-48DB-81AC-9546BA1D2D4D},41.88654401,-123.4148742,NA,AREMP
{8C11E0FB-47EC-4042-A092-B0A93E68D32F},41.91779954,-123.3990981,NA,AREMP
{6D0CDC5D-C9FB-4A1F-8DDD-46ACF4FDD432},41.90711933,-123.3985614,NA,AREMP
{B1A85321-F09E-47AD-B2C2-DCF471DC6CE8},41.92479162,-123.4060042,NA,AREMP
{FF0FA06F-0D31-47BA-8001-99DED86B8384},41.73442527,-123.3057783,NA,AREMP
{B53A8077-94BA-4708-93E9-9E0D38B4D78F},41.71919183,-123.2998634,NA,AREMP
{A64906A4-DD1A-4F71-849E-DEFD9058C186},41.74566975,-123.314443,NA,AREMP
{02081AE1-7860-4FAC-AD6C-1E7F05971055},41.72094567,-123.2831124,NA,AREMP
{E316AA71-8C21-4646-AF81-C52C06464191},41.74841004,-123.310343,NA,AREMP
{DD028E5E-1972-4AFF-8EF4-07C7D4A9F9B4},41.74450969,-123.3202944,NA,AREMP
{4E1023E1-B801-4B4B-2F0A-399EF1F9657B},40.67246472,-123.2309989,NA,AREMP
{17F5C3CF-1C62-64CD-4C40-972C6E9454B9},40.73382412,-123.2710953,NA,AREMP
{5BC2A377-9F92-8C1E-2433-28E0A19DF5C1},40.67148272,-123.2200105,NA,AREMP
{74891894-6C5B-8C0C-8431-18946BB0169C},40.75412752,-123.2486162,NA,AREMP
{D40A0823-7213-4B96-12C8-EE607B4BAC7C},40.67863365,-123.2275341,NA,AREMP
{EC7B03CC-F600-5FCF-DB2D-A28B64E2819E},40.66623619,-123.2160069,NA,AREMP
{CD2FC679-8EDA-4043-9CD6-33FFE73FCBCA},40.61465922,-123.3070602,NA,AREMP
{0B9EF138-3059-4DCB-9957-87B3F6E107C7},40.64951464,-123.4273626,NA,AREMP
{AEA4D9BB-478E-4D00-9B89-CDFEE9330DF4},40.63542925,-123.4476185,NA,AREMP
{37C1079B-559E-4E9E-8902-DF8951C02860},40.64926456,-123.4328288,NA,AREMP
{9AC2B008-6A68-4FC1-8837-F23EF4A1DF29},40.60561534,-123.3697486,NA,AREMP
{45B03C79-C2F1-4407-AF6E-B9C253EE11A3},40.64384276,-123.4407737,NA,AREMP
{109A447C-6367-49AF-B3E7-C985BC86BADA},40.66253809,-122.7877899,NA,AREMP
{107FD3D3-8AFD-4CF0-9893-1139404D0F0D},40.65759479,-122.7725549,NA,AREMP
{4EA227CD-4BBB-4B18-B106-D56EF21B08AB},40.67866829,-122.8224867,NA,AREMP
{CF333D00-0415-47CD-961B-75A2C03D155B},40.64808599,-122.7486456,NA,AREMP
{A65DE728-D797-46D1-82B8-505D8B7A963C},40.6780681,-122.8160282,NA,AREMP
{65F27320-6AC7-4532-A7A5-8B6CA688F9C3},40.65253138,-122.7505123,NA,AREMP
{A79C64E4-2E4A-4816-9639-ADE8532C1A41},40.51075843,-123.0829584,NA,AREMP
{CA6B5650-BFFA-4022-A39A-956A104136D9},40.48139721,-123.0833327,NA,AREMP
{010B9E21-5B0D-467F-B5AD-A645FCB29FC9},40.53039027,-123.0708738,NA,AREMP
{2E9892CB-AB15-45A0-9F34-1F6FAD31EA54},40.49877122,-123.0994829,NA,AREMP
{89AE98BE-BF6A-4C7B-856A-C6BDD1C91EEE},40.52977261,-123.0898108,NA,AREMP
{0972AC60-D2A0-4FDF-90AC-6406D805A5AA},40.50753266,-123.0809601,NA,AREMP
{8B2571BB-3865-401A-87AB-BEC416375820},41.34448815,-122.9579117,NA,AREMP
{6CD32F42-6EE7-40E9-8BFC-89DEBDAF3B16},41.31322426,-122.9418032,NA,AREMP
{BB6F989D-5926-459A-90C1-1140153D2C86},41.33799105,-122.9334508,NA,AREMP
{F4FCB51C-3E31-44D5-89D3-B26B4D6B98BB},41.33923235,-122.9304735,NA,AREMP
{DCB4F386-BB97-7D53-7B5D-1380790A112E},41.44844467,-121.8910875,NA,AREMP
{9C945147-6886-4DB6-B806-75F904DB36EB},41.46614314,-121.9541494,NA,AREMP
{3576D22A-402F-4867-D124-2E950B12EC13},41.38415746,-121.9183606,NA,AREMP
{BED6646F-B24D-69E8-4B39-00D2224BD612},41.45468968,-121.903537,NA,AREMP
{C0C6C8E4-40CF-158C-B191-E5C8118695FD},41.36626164,-121.9379839,NA,AREMP
{C2C176D0-C8BD-357B-CEDC-DBA29954E47E},41.36942991,-121.9325813,NA,AREMP
{B099B003-7411-F17B-8EA6-B9821B79C5C0},41.44469443,-121.8851659,NA,AREMP
{5B640047-79A9-4E0A-836F-E23D923FB516},41.46281982,-121.9300224,NA,AREMP
{EC3D873D-3E12-EF19-D9BC-2053E7BC645C},41.46153352,-121.9336676,NA,AREMP
{4067693A-D114-77A4-B88A-90C66D63D6B2},41.36660832,-121.941321,NA,AREMP
{AC1D965A-AEA5-449C-B831-73B21F06185A},41.37747169,-121.9291657,NA,AREMP
{890C3944-3539-489F-BEED-124D79547BE3},39.89917132,-123.0615525,NA,AREMP
{29CD90AD-AEEF-4E5A-8CFE-9810FD8F05C6},39.87251801,-122.9970627,NA,AREMP
{63FE2FFF-79D9-D8C4-0EBF-73E6C1649441},39.86717583,-123.0057286,NA,AREMP
{93BFD94B-08B1-4BC5-896A-73A79D60E5AC},39.89343906,-122.9927925,NA,AREMP
{74236431-B735-435C-AE16-E5D2E0310F03},39.89402427,-123.0123967,NA,AREMP
{564C6024-F008-4DF2-A038-5EC8B518636A},39.88053692,-123.0033425,NA,AREMP
{8E07D266-0D18-46C7-910B-81DDC744DA75},39.88737328,-122.9770035,NA,AREMP
{B6B97F20-0078-1A00-7D01-80D3604E3036},41.72184741,-122.765551,NA,AREMP
{0B31C8FF-B3B1-F1BB-4AEC-C4CECC2E033A},41.74637079,-122.7878726,NA,AREMP
{9230CC38-CFE7-F395-A1E6-1739354EB7D7},41.74221513,-122.8092965,NA,AREMP
{953374FC-32C7-7181-5AAC-480211A7C98B},41.71300235,-122.8050902,NA,AREMP
{DBA0EB8A-013B-70E1-2134-E6622FBBFB0D},40.53786248,-123.3474081,NA,AREMP
{4B983D19-C7FA-4FE2-919A-53C4D38E92CF},40.55811091,-123.4137557,NA,AREMP
{B9F77665-97FF-48F8-908A-59B3057ED6D9},40.51000941,-123.2940213,NA,AREMP
{29B88BA6-23C6-4585-BEAF-D5367546BCF3},40.55786017,-123.3979382,NA,AREMP
{12F8252A-77D8-6066-D7DC-FC4F7CD3DBB1},40.52636854,-123.3646035,NA,AREMP
{F0536F6C-134B-AFE2-D4CE-BB83E1DE1BE6},40.56674865,-123.3587728,NA,AREMP
{800332B9-98A8-4862-937B-CFA8D4550631},40.53226404,-123.3713974,NA,AREMP
{F7DB486C-70EB-4909-AA7D-7D95D0D98DFE},40.58932823,-123.3580214,NA,AREMP
{83366178-9163-48E5-ABC5-E1B683D2DE35},41.66689346,-123.5656996,NA,AREMP
{B5ED41F8-AED2-4945-9EF2-82598C6D64CE},41.66818393,-123.5645181,NA,AREMP
{060A3761-66DF-4FE5-8E59-612EDD27E563},41.68888288,-123.6091931,NA,AREMP
{44AD8ACB-82BF-4A39-9F59-6B128C39D631},41.67793594,-123.5902336,NA,AREMP
{561D902F-630A-4A99-B896-A38F2243EB4C},41.67414581,-123.5812083,NA,AREMP
{2F78418D-D3FE-4C84-8063-E6BF3283CB53},41.67935768,-123.5769242,NA,AREMP
{3207F0B0-5673-463E-BE6E-B95BC58558CC},41.64564683,-123.3021246,NA,AREMP
{384A0B9C-7307-4984-A9A4-DDC2F26DCF60},41.66705162,-123.3588106,NA,AREMP
{D517E041-BC51-42B4-8A3E-664B9DADB128},41.68420254,-123.3525879,NA,AREMP
{A816A369-8089-46EC-BDDE-EBD53DA19B61},41.6892418,-123.3314841,NA,AREMP
{8EFD8E75-2521-44ED-8E94-1E3641427C72},41.66280417,-123.3366662,NA,AREMP
