"ReachID","SiteID","Year","Date","BRLat","BRLong","BFWidth","Grad","RchLen","BF_WDRatio","BF_Height","RPD ","PetPool","Sin ","PctDry","BankAngle","D50","PoolTailFines2","PctFines2","PctFines6","LWD_Freq","LWD_Vol","Program"
"6027724142","AK14-9151",NA,"8/7/2014 0:00",63.68047,-143.035361,4.05,0.34,150,NA,0.3,NA,NA,1.4,0,NA,1,NA,100,100,0,0,"BLM"
"1000254","NPRA15-9175",NA,"7/22/2015 0:00",NA,NA,9.57,1.15,150,NA,0.1,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,"BLM"
"EC57202A-F8DB-4D2A-AF93-A036BCAC39EB",NA,NA,"8/9/2017 0:00",43.760325,-111.928401,105.36,NA,2752,NA,0.82,NA,NA,1.33,0,NA,NA,NA,8,NA,0.099,0.009,"BLM"
"DA30964E-00FB-407B-AE31-8168475CFF7E","BLMMaster-11049",NA,"9/18/2017 0:00",42.859125,-109.710373,1.38,3.24,150,NA,0.15,NA,0,NA,0,NA,2,NA,64.5,73.6,0,0,"BLM"
"3497844590","BLM14-9267",NA,"6/26/2014 0:00",41.683612,-118.64083,1.33,0.69,150,NA,0.31,NA,NA,1.11,0,94,56,NA,12.6,14.7,0,0,"BLM"
"3276692F-2BB5-4531-A787-96B8F423FCE6","BLMMaster-10569",NA,"7/23/2016 0:00",39.909933,-105.928672,1.34,25.79,150,NA,0.2,0.12,4.94,NA,0,NA,35,NA,11,11,24.667,7.053,"BLM"
"EF47D2F0-0A6C-4FF8-B1C6-3663B3741FC9","BLMMaster-13001",NA,"8/30/2017 0:00",40.942371,-108.059993,36.15,0.16,734.4,NA,0.64,NA,0,1.1,0,163,33,NA,39.5,39.5,0.136,0.174,"BLM"
"17149CE2-EC0F-46DF-BF52-690063221512","BLMMaster-13081",NA,"6/22/2017 0:00",42.180866,-106.850068,1.35,6.48,150,NA,0.17,NA,0,1.27,NA,NA,2,NA,82.4,82.9,14.667,2.704,"BLM"
"DDC69F2B-FD4F-4D98-9766-27175883625F","BLMMaster-11711",NA,"7/7/2017 0:00",45.023983,-119.154051,4.84,9.66,150,NA,0.37,0.28,25.72,1.33,12,132,104,0,1.9,2.4,0.667,0.053,"BLM"
"11801","BLM13-8340",NA,"7/20/2013 0:00",41.9924,-119.9345,3.8,0.43,150,NA,0.14,NA,NA,1.25,0,NA,NA,NA,61.9,NA,2,0.301,"BLM"
"9E786CD4-1C15-46ED-8912-CABA499A48E8","BLMMaster-11481",NA,"8/26/2017 0:00",42.096506,-110.423087,10.06,0.33,192.4,NA,0.24,0.82,64.81,NA,0,NA,54,NA,12.4,12.4,2.079,0.11,"BLM"
"11779","BLM13-8022",NA,"6/12/2013 0:00",41.3909,-120.3658,2.97,5.96,150,NA,0.15,NA,NA,1.03,0,NA,NA,NA,8.7,NA,3.333,1.995,"BLM"
"1359D30F-5567-410F-85AE-1DA20FB58EA2","BLMMaster-16353",NA,"5/30/2017 0:00",40.565037,-112.741916,4.81,0.01,150,NA,0.03,NA,0,1.03,NA,NA,2,NA,90.5,92.4,0,0,"BLM"
"872A0799-E1B4-409C-AB2A-3D5FEB061AAC","BLMMaster-12290",NA,"6/30/2017 0:00",37.901797,-107.403442,16.72,0.9,290.4,NA,0.24,0.96,19.52,1.2,NA,156,75,NA,5.9,5.9,5.635,0.791,"BLM"
"2D1258B9-D8D1-4AC9-904F-E058BC418D87","BLMMaster-12525",NA,"7/11/2017 0:00",NA,NA,1.25,5.11,150,NA,0.19,NA,0,NA,30,122,2,NA,70,71,6,7.174,"BLM"
"F8322748-8D55-4ACC-927F-E9640B348335","BLMMaster-11853",NA,"7/14/2017 0:00",38.584425,-108.77875,3.27,4.51,150,NA,0.46,0.18,30.07,1.5,0,NA,12,NA,42.9,47.6,8,0.446,"BLM"
"C006E1CD-EC91-48B5-8145-717C458D5C0A","BLMMaster-10777",NA,"6/9/2016 0:00",42.331358,-107.302449,4.8,2.83,150,NA,0.22,0.37,43.47,1.3,NA,NA,19,NA,44.3,44.9,0,0,"BLM"
"C32B9469-568F-4EB3-A103-9C626AD47B0C","BLMMaster-12013",NA,"7/10/2017 0:00",39.564372,-107.922699,4.36,6.53,150,NA,0.18,NA,0,1.08,19.9,138,2,NA,65.7,77.1,0.667,0.053,"BLM"
"BA1D0A58-224E-4386-8A4A-A3682247ABED","BLMMaster-16530",NA,"7/12/2017 0:00",41.682002,-106.31733,6.48,2.45,150,NA,0.22,0.37,6.4,1.3,NA,NA,84,NA,17.3,17.3,10.909,0.476,"BLM"
"7659666467","AK14-9139",NA,"8/6/2014 0:00",63.975044,-142.898951,1.8,2.05,150,NA,0.21,NA,NA,1.19,0,NA,70,NA,0,1,1.333,0.221,"BLM"
"05038978-CDF4-4955-AF2A-7C509257D26B","FR-TR-1245",NA,"9/13/2017 0:00",37.296655,-105.796108,18.49,0.14,335.6,NA,0.38,1.04,30.88,1.02,0,145,24,NA,30.6,30.6,2.709,2.184,"BLM"
"B51A51F8-7104-4CC3-8AC2-349A00B45BF3","BLMMaster-11132",NA,"6/7/2016 0:00",39.506618,-110.681386,8.95,0.05,172.48,NA,1.47,0.43,10.89,1.01,0,118,2,NA,90,93.8,0,0,"BLM"
"12649","BLMMaster-10250",NA,"8/5/2013 0:00",44.9331,-113.7713,3.3,13.18,150,NA,0.64,NA,NA,1.12,26.7,NA,NA,NA,32.3,NA,10.667,1.257,"BLM"
"FCF9C36F-6D53-4BBD-8F78-1C6057D95C78","BLMMaster-10770",NA,"8/22/2017 0:00",38.389171,-109.531214,5.53,1.68,150,NA,0.2,0.3,15.77,1.12,0,146,30,NA,39.5,39.5,0,0,"BLM"
"15F2F839-0A10-46E8-AB81-BEF4AD340E45","BLMMaster-10767",NA,"7/22/2017 0:00",48.981615,-119.556647,82.09,NA,3376,NA,1.61,NA,NA,1.1,0,NA,NA,NA,1,NA,0.027,0.005,"BLM"
"6C0BE53E-65E3-4114-8E96-1A9F8C5DE113","BLMMaster-22806",NA,"8/25/2017 0:00",35.770647,-104.559064,22.92,0.78,428,NA,0.56,1.92,100,1.1,0,NA,30,NA,47.1,47.1,0,0,"BLM"
"00611DD7-E29F-4E4F-8834-ADDE083A5307","BLMMaster-12194",NA,"7/18/2017 0:00",38.530738,-105.217856,6.03,2.87,150,NA,0.26,0.36,21.47,1.1,NA,132,102,NA,21.9,21.9,1.818,0.123,"BLM"
"1D2984E4-90EC-40D1-91D6-1BB3CA6CD262","NPRA15-9201",NA,"7/3/2016 0:00",70.23808,-153.520328,2.58,0.34,150,NA,0.12,NA,NA,1.24,0,NA,1,NA,100,100,0,0,"BLM"
"00DD65CF-7067-48F4-AB4E-A2676EBE13A3","CY-TR-1012",NA,"7/20/2017 0:00",38.670876,-109.449933,2.57,2.15,150,NA,0.27,0.24,13.43,NA,0,109,25,NA,31.4,31.9,2,0.087,"BLM"
"3644DB9D-02FB-4C77-99A4-2A4FF55DFCE6","BLMMaster-12002",NA,"8/31/2017 0:00",37.799676,-108.823521,18.49,0.49,390.8,NA,0.24,NA,0,1.03,0,NA,128,NA,27.1,27.1,0,0,"BLM"
"4727138143","BLM13-6024",NA,"6/13/2014 0:00",38.92583,-114.06459,2.32,2,150,NA,0.17,NA,NA,NA,0,131,1,NA,55,55,6.667,0.291,"BLM"
"2968734265","BLM13-2074",NA,"7/5/2015 0:00",43.97517,-123.44259,2.67,0.75,150,NA,0.3,0.2,16.39,1.14,0,98,1,76,64.8,68.9,8.667,29.413,"BLM"
"E57C9C45-1A48-4BD2-90D5-B67B8E7FF28D","BLMMaster-17058",NA,"6/20/2017 0:00",36.480577,-105.731836,23.09,NA,474,NA,0.38,NA,NA,1,0,NA,NA,NA,74,NA,0,0,"BLM"
"12365","BLM13-8132",NA,"8/6/2013 0:00",40.7312,-120.1173,3.48,0.91,150,NA,0.18,NA,NA,1.09,0,NA,NA,NA,34.3,NA,0,0,"BLM"
"92A7F083-5B5B-482D-A30B-0096CDE3A2C7","BLMMaster-10861",NA,"9/29/2016 0:00",38.910485,-107.031259,13.43,2.32,189.48,NA,0.45,1.61,12.05,1.69,0,NA,62,NA,7,7,156.569,19.972,"BLM"
"6814F922-B805-41F1-A83B-1658FCA8ADD0","BLMMaster-14685",NA,"6/19/2017 0:00",39.600757,-109.169642,1.5,1.44,150,NA,0.14,0.21,5.8,1.08,0,146,2,NA,76.2,76.7,0.667,0.029,"BLM"
"4618DBB7-7948-42B4-9F26-8E1CF07EE765","BLMMaster-11903",NA,"7/9/2017 0:00",44.938059,-119.380572,1.51,4.62,150,NA,0.13,NA,0,1.46,0,137,3,NA,47.8,60,0,0,"BLM"
"88B6F348-F47F-4CD9-9CD9-7E3379A5B74C","FMD-TR-008",NA,"8/3/2016 0:00",36.690709,-105.629778,8.31,1.19,191.08,NA,0.46,0.6,5.34,NA,0,NA,96,NA,13,14.1,5.757,0.379,"BLM"
"8C0D6C34-C2C5-4288-A0F7-085621E7ECA2","BLMMaster-22332",NA,"8/7/2017 0:00",39.884256,-111.199804,3.75,1.66,150,NA,0.14,0.36,31.79,1.06,0,NA,54,NA,23.3,24.3,0.667,0.029,"BLM"
"11803","BLM13-4013",NA,"7/8/2013 0:00",41.228,-119.8448,2.71,5.21,150,NA,0.3,NA,NA,1,0,NA,NA,NA,59,NA,0,0,"BLM"
"07D36C35-0F87-4D23-8922-B39068D2A3E3","BLMMaster-10536",NA,"8/7/2016 0:00",42.032243,-114.893424,1.82,1.4,150,NA,0.09,0.23,8.27,NA,0,121,16,48,34.6,34.6,0,0,"BLM"
"D8814E6C-9E39-44E0-8D45-B74B55B1EC94","RA-TR-1431",NA,"9/11/2017 0:00",42.298864,-107.24948,3.65,4.66,150,NA,0.17,0.25,22.67,1.58,NA,NA,34,NA,19.5,22.4,10.303,1.081,"BLM"
"6406203481","BLM14-9221",NA,"6/10/2015 0:00",37.247804,-114.468246,5.25,1.09,150,NA,0.19,0.13,31.05,NA,0,154,4,NA,47.6,57.5,0,0,"BLM"
"11AFEE16-B190-4EF6-83B7-F0B1292893C0","BLMMaster-10556",NA,"7/5/2016 0:00",39.844592,-110.489512,9.37,0.65,159.96,NA,0.17,0.43,17.03,1.4,0,153,15,NA,26.3,31.5,1.25,0.314,"BLM"
"12369","BLM13-8336",NA,"7/15/2013 0:00",41.2679,-119.7295,1.55,0.75,150,NA,0.14,NA,NA,1.12,0,NA,NA,NA,58.1,NA,0,0,"BLM"
"2DEEE82E-F812-4FDD-8BDD-E3FD05A1E128","AK14-9007",NA,"7/24/2016 0:00",NA,NA,22.27,1.57,656,NA,0.29,NA,NA,NA,0,NA,47,NA,7,7.9,0,0,"BLM"
"37A6E583-BCB5-4294-ACDE-19CE29FD1630","BLMMaster-12809",NA,"8/28/2017 0:00",39.960155,-106.545803,41.27,NA,1200,NA,0.99,NA,NA,1.22,0,NA,NA,NA,32.3,NA,0,0,"BLM"
"1161599441","BLM13-4097",NA,"6/18/2014 0:00",NA,NA,3.16,2.19,150,NA,0.36,0.22,47.43,NA,0,138,30,NA,9.1,19.6,0,0,"BLM"
"8402CD50-1113-4570-AA01-A10F302B6FBD","BLMMaster-10498",NA,"7/10/2016 0:00",38.307213,-107.345032,1.1,2.69,150,NA,0.17,0.2,23.33,1.37,0,NA,21,NA,20.9,23.5,0,0,"BLM"
"4F0EF8A0-F8E0-43ED-89EC-9D6E254311D6","BLMMaster-13644",NA,"6/26/2017 0:00",38.696881,-111.038517,11.35,0.29,215.6,NA,0.68,1.11,4.68,1.34,0,134,2,NA,57.1,57.6,0,0,"BLM"
"10379","BLM13-4019",NA,"6/7/2013 0:00",42.822,-116.6329,2.73,0.61,150,NA,0.28,NA,NA,1.49,0,NA,NA,NA,61,NA,0,0,"BLM"
"21DD7E39-C5B5-43E5-A2B2-BC1BBDA667D7","BLMMaster-10098",NA,"6/20/2017 0:00",37.870331,-109.361196,3.05,2.76,150,NA,0.33,NA,0,1.5,18.2,135,2,NA,53.4,57.3,14.667,0.664,"BLM"
"667A1C46-1F36-428D-82E5-AD31B9EC577F","RA-TR-007",NA,"8/23/2016 0:00",41.42302,-107.371475,2.41,0.16,150,NA,0.11,0.16,8.5,1.19,NA,NA,1,NA,77.4,80.9,0,0,"BLM"
"326898D7-AEDA-493C-A036-7C07DD89DC16","BLMMaster-22306",NA,"7/19/2017 0:00",35.574304,-106.142349,3.34,1.25,150,NA,0.31,0.26,18.13,1.21,0,NA,10,NA,37.6,46.2,0.667,0.168,"BLM"
"1000231","NPRA15-9147",NA,"7/14/2015 0:00",NA,NA,4.75,NA,150,NA,0.11,NA,NA,NA,0,NA,NA,NA,100,NA,0,0,"BLM"
"190411A7-B2B8-460C-B2EE-2F92535D9C2E","SA-TR-1334",NA,"8/14/2017 0:00",44.86288,-113.80716,2.45,3.58,150,NA,0.16,0.26,3.13,1.22,0,129,36,NA,12.9,15.2,47.333,4.223,"BLM"
"488C50BC-586C-45E1-B6B8-A9827A1A5363","BLMMaster-13517",NA,"7/27/2017 0:00",39.263565,-109.507436,2.13,5.49,150,NA,0.23,0.18,2.44,1.18,0,136,2,NA,52.9,57.6,0.667,0.029,"BLM"
"A7DF6BA6-AB73-4775-9C7E-DA34604323C5","BLMMaster-10593",NA,"9/29/2017 0:00",42.314094,-110.935716,1.46,1.43,150,NA,0.21,0.28,39.93,1.53,0,NA,7,NA,46.7,48.6,0,0,"BLM"
"D61516A5-EA06-4C9A-A92A-C6AC3891C6D5","BLMMaster-11887",NA,"7/18/2017 0:00",NA,NA,3.84,5.68,150,NA,0.3,0.11,37.83,NA,0,139,25,27,32.2,32.2,28.333,17.952,"BLM"
"7458804319","BLM13-8137",NA,"7/4/2014 0:00",40.838689,-120.781825,5.72,0.27,150,NA,0.23,0.15,6,NA,0,141,1,NA,86,87.4,0,0,"BLM"
"11775","BLM13-8008",NA,"6/22/2013 0:00",40.942,-121.2663,5.1,0.98,150,NA,0.33,NA,NA,1.23,0,NA,NA,NA,57.1,NA,0.667,0.223,"BLM"
"A5419D52-5040-4A55-BB11-F4E5D527CA8E","BLMMaster-10769",NA,"7/6/2017 0:00",41.422081,-110.498296,8.52,0.07,150,NA,0.47,0.15,8.33,1.12,0,NA,2,NA,86.2,90,0,0,"BLM"
"1047113140","BLM13-2090",NA,"9/10/2015 0:00",45.815349,-123.02744,2.77,2.45,150,NA,0.22,0.17,22.2,1.34,0,135,21,NA,25.6,29.6,29.333,9.065,"BLM"
"D83B57E2-58EF-4EE0-8D9E-E139FC0432AB","BLMMaster-13948",NA,"9/12/2017 0:00",38.896982,-110.373013,9.15,0.09,168,NA,0.45,0.41,26.55,1.34,0,122,2,NA,98.6,98.6,0,0,"BLM"
"3848CC2D-9A9F-4267-9170-F8235E4CFA0C","BLMMaster-11165",NA,"8/18/2016 0:00",39.82662,-109.886413,5.11,0.29,150,NA,0.76,0.68,18.52,1.69,0,136,7,NA,44.5,49.3,0,0,"BLM"
"4789734655","BLM13-2091",NA,"8/14/2014 0:00",43.248148,-123.898547,12.49,0.67,150,NA,1.07,0.73,12.33,1.28,0,106,55,NA,14.5,15.5,40.667,107.019,"BLM"
"11628","BLM13-8014",NA,"6/9/2013 0:00",41.08116,-120.3557,4.7,0.89,150,NA,0.2,NA,NA,1.28,0,NA,NA,NA,64,NA,1.333,0.262,"BLM"
"1417A345-89C5-47B4-9903-94A030542007","BLMMaster-12258",NA,"7/8/2016 0:00",36.190537,-105.761642,9.42,1.67,224,NA,0.22,0.72,17.23,1,0,NA,113,NA,20.1,24.5,0,0,"BLM"
"F1B93696-E077-4549-BE09-F95625F33750","BLMMaster-11202",NA,"9/14/2016 0:00",37.775518,-107.658934,6.53,28.73,150,NA,0.65,0.41,2.57,1.96,0,NA,214,NA,0,0,75.238,14.166,"BLM"
"58A87600-9F5C-4B2B-B346-E20D1268FA92","NPRA15-TR-009",NA,"7/12/2016 0:00",70.106781,-152.71647,14.08,0.03,265.6,NA,0.26,NA,NA,1.12,0,NA,2,NA,100,100,0,0,"BLM"
"F9EF8324-52A6-47D1-9187-F067E62EBEF9","BLMMaster-11617",NA,"9/29/2017 0:00",42.364937,-110.952665,0.92,2.46,150,NA,0.19,0.14,8.8,1.57,0,NA,89,NA,29.1,30,0,0,"BLM"
"261CD976-199C-4EBB-97AF-16F1B50B3C5D","BLMMaster-10290",NA,"6/21/2017 0:00",37.986619,-109.603731,4.56,0.98,150,NA,0.28,0.18,20.8,1.05,0,139,4,NA,49.5,54.4,0,0,"BLM"
"AD786425-5B2C-4CF0-8C8F-ED4D777827F1","GAFO-1086",NA,"7/12/2017 0:00",61.682477,-146.748508,6.34,NA,150,NA,0.26,0.45,3.13,1.07,0,NA,68,NA,0,0,0,0,"BLM"
"47CC39DD-AFF1-40E1-A41A-61BC190E3E07","FR-TR-1144",NA,"7/26/2017 0:00",38.498385,-105.407584,3.47,NA,150,NA,0.13,0.23,18.13,1.15,NA,NA,10,NA,38.6,41,0,0,"BLM"
"1975505453","BLM13-4165",NA,"8/9/2015 0:00",41.449038,-116.551423,1.92,2.79,150,NA,0.21,0.09,0.64,1.12,0,131,10,NA,44,45.5,0,0,"BLM"
"BEAC4686-6F62-4E0E-86F8-6E4CE076C443","BLMMaster-10697",NA,"7/5/2017 0:00",40.444187,-107.841964,89,NA,3096,NA,0.67,NA,NA,1.31,0,NA,NA,NA,3,NA,0,0,"BLM"
"12421","BLM13-8127",NA,"8/10/2013 0:00",40.8128,-120.6014,2.54,2.57,160,NA,0.15,NA,NA,1.17,0,NA,NA,NA,15.2,NA,0,0,"BLM"
"1466460877","BLM13-4003",NA,"6/23/2014 0:00",42.77932,-116.49776,3.01,3.27,150,NA,0.25,0.16,53.33,1.24,0,160,10,NA,32.6,47.8,4,0.175,"BLM"
"DC9659EB-19CA-4AF3-8A90-9E5BBF8547FE","WD-TR-011",NA,"9/3/2016 0:00",39.894292,-113.812579,3.46,8.1,150,NA,0.49,0.15,25.08,1.2,57.3,NA,97,NA,5.8,15.9,20,6.073,"BLM"
"4DE5CBC2-3A40-4DA2-9AA5-4106FBA3F913","BLMMaster-12418",NA,"9/25/2017 0:00",38.439472,-107.042557,1.58,3.56,150,NA,0.16,0.46,2.27,1.07,NA,146,1,NA,85.3,85.8,13.939,1.224,"BLM"
"7408406044","AK14-9018",NA,"7/23/2014 0:00",65.570599,-145.584358,3.86,5.39,150,NA,0.33,NA,NA,1.12,0,NA,100,NA,1,1,0,0,"BLM"
"FCB99B46-890B-49B8-9011-DBAC27337B1F","CYFO-1055",NA,"7/7/2017 0:00",65.873888,-149.931263,21.64,0.19,444,NA,0.87,0.87,26.78,1.69,0,NA,50,NA,9.3,9.3,24.099,4.437,"BLM"
"F49CC556-34A1-4D02-B776-9DD44CF5742D","BLMMaster-11041",NA,"6/23/2016 0:00",41.988016,-113.895435,1.73,3.41,150,NA,0.17,0.2,11.54,1.31,0,NA,42,NA,3.8,7.6,0,0,"BLM"
"6E9CA3E5-F003-4644-964C-1262DA51071D","BLMMaster-17218",NA,"6/30/2017 0:00",36.473066,-106.661766,3.57,1.66,150,NA,0.39,0.41,42.07,1.01,0,NA,38,NA,23.8,26.7,0,0,"BLM"
"54D8A440-02E7-483E-BAA9-3709BA89B17E","AK_AN_BSWI-1044",NA,"8/7/2017 0:00",65.020808,-159.109015,25.38,0.3,453.6,NA,0.19,1.42,19.18,1.23,NA,NA,58,NA,2.8,2.8,1.203,0.581,"BLM"
"41C36ED4-8AFD-444F-B9C5-27FAFA5E3510","BLMMaster-10719",NA,"7/13/2016 0:00",44.642262,-120.24023,5.65,0.42,150,NA,0.25,0.61,32.9,1.1,0,123,2,17,50.7,50.7,0,0,"BLM"
"D18B7907-69AB-4ABF-AD38-624A6CEEB422","BLMMaster-16901",NA,"6/15/2017 0:00",41.311554,-107.76161,3.06,0.09,150,NA,0.34,NA,0,1.17,NA,NA,1,NA,100,100,0,0,"BLM"
"214837C7-4368-4287-B04E-665683AA0688","FR-TR-015",NA,"9/15/2016 0:00",38.35456,-105.991261,1.65,5.2,150,NA,0.13,0.11,12.73,1.14,0,NA,48,NA,6.4,9.6,0,0,"BLM"
"77767004-8868-4D78-8774-F34EC5B20F8B","BLMMaster-13434",NA,"8/5/2017 0:00",44.865915,-113.932708,2.76,5.66,150,NA,0.18,0.25,6.53,1.32,0,102,61,NA,4.8,6.7,39.333,3.792,"BLM"
"08CE487F-E685-4D0B-A657-949376F9F218","BLMMaster-10513",NA,"7/17/2017 0:00",41.676582,-110.780757,0.95,0.99,150,NA,0.15,0.1,68.2,1.47,0,NA,2,NA,52.4,61,0,0,"BLM"
"31321D0B-CE13-472A-8C37-E30391025C05","BLM13-5073",NA,"9/6/2017 0:00",39.799556,-109.893241,128.27,NA,4000,NA,1.17,NA,NA,NA,0,NA,NA,NA,83.8,NA,0,0,"BLM"
"8760187675","BLM14-9276",NA,"8/15/2014 0:00",41.7,-117.266557,3.34,0.4,150,NA,0.23,NA,62.16,1.38,0,123,9,NA,42.4,46.2,0,0,"BLM"
"5832F7B3-92D9-4FD9-B4C5-F1012D08E2A3","BLMMaster-11689",NA,"8/7/2017 0:00",41.990388,-110.078542,1.63,0.36,150,NA,0.39,NA,NA,1.38,60.3,NA,2,NA,56.7,58.1,0,0,"BLM"
"E4BD3F9B-724A-4AA6-84E7-639791ACA01E","WD-TR-007",NA,"8/10/2016 0:00",NA,NA,0.81,6.18,150,NA,0.08,0.09,0.43,NA,NA,NA,1,NA,84.3,87.6,0.667,0.029,"BLM"
"574B76CE-8639-41CE-96EB-C8D74EDF37A3","BLMMaster-10185",NA,"8/24/2017 0:00",38.644491,-106.048681,33.64,NA,1096,NA,0.7,NA,NA,1.11,0,NA,NA,NA,10,NA,0,0,"BLM"
"BF825745-5BE9-4A66-B38F-E71B30F2840C","AK_AN_BSWI-1021",NA,"8/8/2017 0:00",63.258849,-160.572272,4.71,0.78,150,NA,0.15,0.95,9,NA,NA,NA,55,NA,4.8,7.6,2.424,0.533,"BLM"
"5A232FE9-3202-4106-8B2E-8DE329187A4A","BLMMaster-18082",NA,"6/14/2017 0:00",36.19994,-105.97112,30.45,NA,872,NA,0.52,NA,NA,1.04,0,NA,NA,NA,2,NA,0,0,"BLM"
"E4CD2A47-1125-4E71-BAC2-D36214AF5AD8","IF-TR-002",NA,"7/7/2016 0:00",44.501596,-113.825522,6.72,0.76,150,NA,0.14,0.3,9.17,1.28,0,153,42,4,6.7,6.7,0,0,"BLM"
"B7765C42-231A-40B2-905E-0A0E3419D00C","BLMMaster-10253",NA,"9/28/2016 0:00",38.433342,-108.886307,3.5,2.03,150,NA,0.46,0.35,20.39,2.72,0,NA,35,NA,34.7,34.7,0,0,"BLM"
"11785","BLM13-2007",NA,"7/5/2013 0:00",43.45543,-122.88567,18.09,NA,360,NA,0.9,NA,NA,1.34,0,NA,NA,NA,2.9,NA,13.056,44.647,"BLM"
"9A489778-4F61-4FE3-A936-8A6DABB2379D","NPRA16Supp-90006",NA,"7/7/2016 0:00",69.964402,-153.70537,12.35,0.01,150,NA,0.11,NA,NA,1.13,0,NA,1,NA,100,100,0,0,"BLM"
"11855","BLM13-2094",NA,"7/13/2013 0:00",44.76394,-123.56632,5.03,7.97,150,NA,0.53,NA,NA,1.19,0,NA,NA,NA,5.3,NA,16.667,8.514,"BLM"
"5081613114","AK14-9148",NA,"7/31/2015 0:00",64.837543,-142.64277,5.3,11.38,160,NA,0.3,NA,NA,1.01,0,NA,170,NA,9.5,9.5,0,0,"BLM"
"79AE71B8-95AB-4A6D-B53E-4DC56F0DEADF","FR-TR-016",NA,"8/21/2016 0:00",38.710916,-105.26986,1.51,1.91,150,NA,0.16,0.08,6.93,1.17,0,NA,1,NA,73.9,84.4,0,0,"BLM"
"4556610409","AA-STR-0012",NA,"7/7/2015 0:00",65.472771,-144.747474,5.8,2.18,150,NA,0.22,NA,NA,1.1,0,NA,44,NA,3.8,14.3,0,0,"BLM"
"9A19985E-A04A-4F35-9438-3C39DCACF5DF","BLMMaster-44310",NA,"6/6/2017 0:00",35.76063,-104.493278,14.5,0.73,242.8,NA,0.6,NA,NA,NA,30,NA,58,NA,41.9,41.9,0,0,"BLM"
"2325192947","BLM14-9141",NA,"8/4/2014 0:00",39.404131,-117.728571,1.46,9.7,150,NA,0.17,NA,NA,1.03,22.7,152,1,NA,71.5,74.8,0,0,"BLM"
"D7076388-221F-40F8-91E1-5044BDF38709","NPRA15-9051",NA,"7/17/2017 0:00",70.261284,-161.028078,49.18,0,1140,NA,0.57,NA,NA,1.01,0,NA,2,NA,79.3,91.9,0,0,"BLM"
"6774B122-586D-4E59-9461-A8F47AF6F2C7","BLMMaster-11535",NA,"7/19/2017 0:00",46.926732,-120.520673,53.3,NA,1752,NA,0.19,NA,NA,1.31,0,NA,NA,NA,0,NA,0.311,0.032,"BLM"
"A41F685C-7ABE-4103-873A-7C4C21B189FC","PrinevilleIntermittent-009",NA,"8/19/2016 0:00",44.652798,-121.18771,5.71,2.29,150,NA,0.23,0.44,49,1.19,0,116,51,15,34.5,36.6,0,0,"BLM"
"EBDA9406-5E28-4AD9-AC43-9E6B780B87DE","BLMMaster-14415",NA,"9/29/2017 0:00",45.530348,-120.362202,63.23,0.09,1666,NA,1.27,1.12,98.03,NA,0,164,62,0,8.2,10,0,0,"BLM"
"872C1F83-B820-4523-BACD-A4790E5420C9","BLMMaster-10201",NA,"9/25/2017 0:00",42.382024,-110.378074,2.12,3.17,150,NA,0.23,NA,0,1.41,0,NA,1,NA,94.8,94.8,0,0,"BLM"
"3A620891-4663-4CCA-8197-0B77D585C967","BLMMaster-12799",NA,"9/5/2017 0:00",45.134704,-120.462576,82.83,0.18,1644,NA,1.57,1.08,69.22,1.13,0,169,50,0,11.2,21.2,0,0,"BLM"
"559DB7A3-F6E9-4210-A2AE-F2D1C055401E","BLMMaster-10237",NA,"8/19/2016 0:00",38.801825,-108.368527,2.41,1.13,150,NA,0.34,NA,0,1.26,0,NA,34,NA,30.5,30.5,0,0,"BLM"
"F82DDD41-6F2C-4EBA-AE8F-4A9F61469E43","BLMMaster-11565",NA,"9/3/2016 0:00",39.78053,-108.642069,2.24,0.47,150,NA,0.47,0.42,35.91,1.07,0,NA,15,NA,34.7,35.2,0.667,0.029,"BLM"
"E37E0DDE-03A2-4269-AB67-CFF34382AD3A","SW-TR-002",NA,"8/17/2016 0:00",38.733972,-107.816017,3.99,1.63,150,NA,0.32,0.47,28.37,1.28,0,NA,72,NA,18.8,20.9,0.667,0.029,"BLM"
"9822980447","BLM14-9211",NA,"6/11/2015 0:00",41.674805,-114.076576,1.34,6.42,150,NA,0.15,NA,NA,1.02,53,144,1,NA,56.7,61.9,0,0,"BLM"
"C71BFA6A-14FF-43FB-A4C0-8FB42201D8CD","BLMMaster-10175",NA,"6/13/2016 0:00",44.971767,-119.285202,33.35,0.33,814.8,NA,0.41,NA,NA,1.35,0,158,137,NA,0,0,0.123,0.022,"BLM"
"5660847465","AK14-9131",NA,"8/7/2014 0:00",63.779279,-143.192927,1.96,2.77,150,NA,0.31,NA,NA,1.13,0,NA,1,NA,78.4,81.1,0,0,"BLM"
"2CF8310E-561D-4455-B2BB-057CFCCE3743","BLMMaster-19199",NA,"9/13/2016 0:00",45.884841,-120.562831,4.34,3.37,150,NA,0.39,NA,NA,1.05,NA,136,81,52,1.5,1.5,0.667,0.029,"BLM"
"E9F8D6D1-3590-4A24-8331-6C8F1166BEBE","BLMMaster-10126",NA,"7/20/2016 0:00",43.167343,-115.142435,1.91,3.32,150,NA,0.11,0.35,41.62,1.28,0,141,36,64,37.9,37.9,1.333,0.058,"BLM"
"12426","BLM13-8131",NA,"8/8/2013 0:00",40.6569,-120.0743,3.76,0.97,150,NA,0.24,NA,NA,1.26,0,NA,NA,NA,50,NA,0,0,"BLM"
